,Test,Die,VDD (V),,Freq (GHz),Comp. level (dB),Pin_comp(dBm),Pout_comp (dBm),Linear Gain,Id (mA),,,,,,,,,,,,,,,,
693862,PDB2,R17,5,#,8,3,3.4,17.5,17.09,64.446,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R17,5,#,12,3,0.75,16.15,18.4,63.794,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R18,5,#,0.5,1,1.07,16.62,16.54,65.518,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R18,5,#,2,1,-0.13,15.77,16.91,64.316,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R18,5,#,6,1,-0.03,15.62,16.66,63.841,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R18,5,#,8,1,-0.72,15.23,16.96,61.87,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R18,5,#,12,1,-4.72,12.91,18.64,60.198,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R18,5,#,0.5,3,4.93,18.48,16.54,69.406,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R18,5,#,2,3,3.67,17.58,16.91,69.33,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R18,5,#,6,3,3.83,17.49,16.66,68.305,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R18,5,#,8,3,3.6,17.56,16.96,64.774,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R18,5,#,12,3,-0.09,15.55,18.64,62.04,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R19,5,#,0.5,1,1.05,16.6,16.55,64.92,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R19,5,#,2,1,-0.23,15.69,16.92,63.509,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R19,5,#,6,1,-0.34,15.3,16.64,62.865,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R19,5,#,8,1,-0.81,15.19,17.01,61.194,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R19,5,#,12,1,-4.22,13.14,18.37,59.775,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R19,5,#,0.5,3,4.88,18.43,16.55,68.918,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R19,5,#,2,3,3.58,17.51,16.92,68.488,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R19,5,#,6,3,3.77,17.42,16.64,67.361,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R19,5,#,8,3,3.37,17.39,17.01,64.083,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R19,5,#,12,3,0.46,15.84,18.37,62.883,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R20,5,#,0.5,1,1.25,16.82,16.56,66.337,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R20,5,#,2,1,0.02,15.98,16.96,64.992,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R20,5,#,6,1,0.03,15.76,16.73,64.464,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R20,5,#,8,1,-0.35,15.6,16.95,62.642,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R20,5,#,12,1,-4.47,13.12,18.6,60.72,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R20,5,#,0.5,3,5.05,18.62,16.56,70.414,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R20,5,#,2,3,3.77,17.73,16.96,70.262,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R20,5,#,6,3,4,17.73,16.73,69.079,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R20,5,#,8,3,3.85,17.8,16.95,65.625,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R20,5,#,12,3,0.22,15.82,18.6,62.821,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R25,5,#,0.5,1,1.04,16.55,16.51,65.22,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R25,5,#,2,1,-0.19,15.77,16.96,63.769,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R25,5,#,6,1,-0.04,15.68,16.72,63.365,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R25,5,#,8,1,-0.68,15.34,17.03,61.393,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R25,5,#,12,1,-4.81,12.91,18.73,59.629,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R25,5,#,0.5,3,4.85,18.36,16.51,69.23,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R25,5,#,2,3,3.57,17.53,16.96,68.752,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R25,5,#,6,3,3.85,17.58,16.72,67.95,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R25,5,#,8,3,3.54,17.57,17.03,64.271,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R25,5,#,12,3,-0.29,15.43,18.73,61.472,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R26,5,#,0.5,1,1,16.46,16.46,65.315,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R26,5,#,2,1,-0.2,15.7,16.91,63.924,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R26,5,#,6,1,-0.01,15.65,16.66,63.645,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R26,5,#,8,1,-0.67,15.31,16.98,61.656,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R26,5,#,12,1,-4.82,12.87,18.69,59.906,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R26,5,#,0.5,3,4.79,18.25,16.46,69.072,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R26,5,#,2,3,3.53,17.45,16.91,68.595,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R26,5,#,6,3,3.87,17.54,16.66,68.014,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R26,5,#,8,3,3.53,17.51,16.98,64.374,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R26,5,#,12,3,-0.22,15.47,18.69,61.689,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R27,5,#,0.5,1,0.82,16.28,16.46,65.096,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R27,5,#,2,1,-0.31,15.6,16.92,63.957,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R27,5,#,6,1,-0.16,15.51,16.68,63.703,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R27,5,#,8,1,-0.8,15.19,17,61.859,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R27,5,#,12,1,-5.01,12.7,18.71,60.207,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R27,5,#,0.5,3,4.67,18.13,16.46,68.575,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R27,5,#,2,3,3.41,17.34,16.92,68.155,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R27,5,#,6,3,3.73,17.42,16.68,67.657,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R27,5,#,8,3,3.43,17.43,17,64.217,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R27,5,#,12,3,-0.38,15.32,18.71,61.767,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R28,5,#,0.5,1,1.08,16.43,16.35,65.325,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R28,5,#,2,1,-0.03,15.78,16.82,63.986,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R28,5,#,6,1,0.08,15.67,16.59,63.611,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R28,5,#,8,1,-0.53,15.38,16.91,61.605,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R28,5,#,12,1,-4.65,12.96,18.61,59.809,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R28,5,#,0.5,3,4.87,18.22,16.35,69.116,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R28,5,#,2,3,3.62,17.44,16.82,68.565,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R28,5,#,6,3,3.93,17.52,16.59,67.895,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R28,5,#,8,3,3.61,17.53,16.91,64.337,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R28,5,#,12,3,-0.06,15.54,18.61,61.658,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R29,5,#,0.5,1,1.09,16.49,16.4,65.709,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R29,5,#,2,1,-0.13,15.76,16.89,64.117,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R29,5,#,6,1,0.08,15.73,16.64,63.881,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R29,5,#,8,1,-0.53,15.42,16.96,61.861,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R29,5,#,12,1,-4.6,13.03,18.64,60.057,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R29,5,#,0.5,3,4.92,18.32,16.4,69.895,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R29,5,#,2,3,3.65,17.54,16.89,69.142,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R29,5,#,6,3,3.96,17.6,16.64,68.429,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R29,5,#,8,3,3.65,17.61,16.96,64.766,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R29,5,#,12,3,-0.01,15.62,18.64,62.06,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R30,5,#,0.5,1,1.07,16.45,16.37,65.709,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R30,5,#,2,1,-0.11,15.76,16.88,64.261,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R30,5,#,6,1,0.06,15.71,16.64,63.986,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R30,5,#,8,1,-0.55,15.41,16.97,61.993,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R30,5,#,12,1,-4.7,12.98,18.68,60.212,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R30,5,#,0.5,3,4.89,18.27,16.37,69.691,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R30,5,#,2,3,3.63,17.52,16.88,69.079,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R30,5,#,6,3,3.94,17.58,16.64,68.357,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R30,5,#,8,3,3.61,17.58,16.97,64.693,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R30,5,#,12,3,-0.1,15.58,18.68,62.067,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R35,5,#,0.5,1,1.16,16.55,16.38,66.008,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R35,5,#,2,1,0,15.88,16.88,64.585,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R35,5,#,6,1,0.14,15.8,16.66,64.264,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R35,5,#,8,1,-0.43,15.55,16.98,62.245,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R35,5,#,12,1,-4.56,13.14,18.71,60.392,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R35,5,#,0.5,3,4.97,18.35,16.38,70.142,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R35,5,#,2,3,3.72,17.61,16.88,69.601,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R35,5,#,6,3,4.01,17.67,16.66,68.755,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R35,5,#,8,3,3.7,17.69,16.98,65.092,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R35,5,#,12,3,0,15.72,18.71,62.314,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R36,5,#,0.5,1,1.16,16.52,16.35,65.861,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R36,5,#,2,1,0.03,15.87,16.84,64.43,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R36,5,#,6,1,0.15,15.79,16.63,64.068,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R36,5,#,8,1,-0.4,15.55,16.96,62.049,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R36,5,#,12,1,-4.53,13.18,18.71,60.107,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R36,5,#,0.5,3,4.99,18.34,16.35,70.053,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R36,5,#,2,3,3.75,17.6,16.84,69.556,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R36,5,#,6,3,4.02,17.66,16.63,68.653,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R36,5,#,8,3,3.71,17.67,16.96,65.005,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R36,5,#,12,3,0.03,15.75,18.71,62.152,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R37,5,#,0.5,1,1.18,16.5,16.32,65.702,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R37,5,#,2,1,0.03,15.84,16.81,64.239,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R37,5,#,6,1,0.18,15.78,16.6,63.884,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R37,5,#,8,1,-0.37,15.56,16.93,61.813,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R37,5,#,12,1,-4.49,13.18,18.68,59.856,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R37,5,#,0.5,3,5,18.33,16.32,69.955,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R37,5,#,2,3,3.77,17.58,16.81,69.415,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R37,5,#,6,3,4.04,17.64,16.6,68.535,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R37,5,#,8,3,3.72,17.66,16.93,64.861,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R37,5,#,12,3,0.07,15.75,18.68,61.964,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R38,5,#,0.5,1,1.12,16.46,16.33,65.899,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R38,5,#,2,1,0.02,15.83,16.81,64.687,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R38,5,#,6,1,0.16,15.78,16.61,64.358,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R38,5,#,8,1,-0.45,15.5,16.95,62.372,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R38,5,#,12,1,-4.57,13.12,18.7,60.531,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R38,5,#,0.5,3,4.93,18.27,16.33,69.748,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R38,5,#,2,3,3.72,17.54,16.81,69.421,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R38,5,#,6,3,4,17.62,16.61,68.599,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R38,5,#,8,3,3.68,17.63,16.95,65.014,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R38,5,#,12,3,0.01,15.72,18.7,62.348,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R39,5,#,0.5,1,1.12,16.46,16.33,65.542,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R39,5,#,2,1,0,15.81,16.81,64.208,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R39,5,#,6,1,0.14,15.75,16.61,63.845,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R39,5,#,8,1,-0.42,15.5,16.93,61.841,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R39,5,#,12,1,-4.51,13.15,18.66,59.956,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R39,5,#,0.5,3,4.93,18.27,16.33,69.586,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R39,5,#,2,3,3.71,17.53,16.81,69.164,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R39,5,#,6,3,4,17.61,16.61,68.324,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R39,5,#,8,3,3.7,17.64,16.93,64.763,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R39,5,#,12,3,0.04,15.71,18.66,61.926,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R40,5,#,0.5,1,1.15,16.46,16.31,65.767,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R40,5,#,2,1,0.06,15.83,16.77,64.524,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R40,5,#,6,1,0.21,15.78,16.57,64.221,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R40,5,#,8,1,-0.34,15.56,16.9,62.236,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R40,5,#,12,1,-4.49,13.14,18.64,60.285,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R40,5,#,0.5,3,4.97,18.28,16.31,69.773,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R40,5,#,2,3,3.77,17.55,16.77,69.437,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R40,5,#,6,3,4.05,17.63,16.57,68.544,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R40,5,#,8,3,3.73,17.64,16.9,64.987,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R40,5,#,12,3,0.1,15.74,18.64,62.197,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R45,5,#,0.5,1,0.94,16.29,16.34,65.233,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R45,5,#,2,1,-0.13,15.65,16.79,64.196,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R45,5,#,6,1,0.02,15.62,16.59,63.942,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R45,5,#,8,1,-0.59,15.33,16.92,62.038,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R45,5,#,12,1,-4.71,12.95,18.67,60.379,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R45,5,#,0.5,3,4.73,18.07,16.34,68.562,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R45,5,#,2,3,3.53,17.33,16.79,68.408,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R45,5,#,6,3,3.83,17.43,16.59,67.788,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R45,5,#,8,3,3.54,17.46,16.92,64.434,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R45,5,#,12,3,-0.09,15.58,18.67,61.911,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R46,5,#,0.5,1,0.85,16.16,16.31,64.139,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R46,5,#,2,1,-0.27,15.48,16.75,63.038,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R46,5,#,6,1,-0.11,15.44,16.55,62.717,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R46,5,#,8,1,-0.73,15.15,16.89,60.802,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R46,5,#,12,1,-4.89,12.77,18.66,59.179,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R46,5,#,0.5,3,4.66,17.97,16.31,67.579,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R46,5,#,2,3,3.46,17.22,16.75,67.354,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R46,5,#,6,3,3.76,17.32,16.55,66.736,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R46,5,#,8,3,3.44,17.34,16.89,63.332,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R46,5,#,12,3,-0.26,15.39,18.66,60.782,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R47,5,#,0.5,1,1,16.34,16.33,65.298,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R47,5,#,2,1,-0.12,15.63,16.76,64.097,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R47,5,#,6,1,0.06,15.62,16.55,63.883,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R47,5,#,8,1,-0.46,15.44,16.9,62.047,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R47,5,#,12,1,-4.76,12.93,18.7,60.206,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R47,5,#,0.5,3,4.81,18.14,16.33,68.985,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R47,5,#,2,3,3.59,17.35,16.76,68.511,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R47,5,#,6,3,3.89,17.44,16.55,67.995,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R47,5,#,8,3,3.62,17.53,16.9,64.561,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R47,5,#,12,3,-0.17,15.52,18.7,61.893,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R48,5,#,0.5,1,1.06,16.42,16.35,65.497,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R48,5,#,2,1,-0.02,15.77,16.8,64.267,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R48,5,#,6,1,0.12,15.74,16.61,63.979,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R48,5,#,8,1,-0.48,15.48,16.97,62.041,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R48,5,#,12,1,-4.6,13.13,18.74,60.263,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R48,5,#,0.5,3,4.85,18.21,16.35,69.206,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R48,5,#,2,3,3.64,17.45,16.8,68.9,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R48,5,#,6,3,3.92,17.54,16.61,68.086,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R48,5,#,8,3,3.59,17.56,16.97,64.612,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R48,5,#,12,3,0,15.74,18.74,62.108,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R49,5,#,0.5,1,1.12,16.48,16.35,65.876,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R49,5,#,2,1,-0.01,15.8,16.82,64.618,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R49,5,#,6,1,0.14,15.77,16.63,64.304,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R49,5,#,8,1,-0.43,15.54,16.98,62.331,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R49,5,#,12,1,-4.55,13.19,18.75,60.551,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R49,5,#,0.5,3,4.91,18.26,16.35,69.681,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,R49,5,#,2,3,3.68,17.51,16.82,69.329,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
